virusIsolate	virusStrain	virusYear	serumIsolate	serumStrain	serumYear	titer	source
A/Netherlands/345/2007	A/Netherlands/345/2007	2007	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2009Sep
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/SI/3/06	A/SolomonIslands/3/2006	2006	160	MRC2007Mar
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/SI/3/06	A/SolomonIslands/3/2006	2006	40	MRC2007Sep
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/SI/3/06	A/SolomonIslands/3/2006	2006	40	MRC2007Sep2
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	40	MRC2008Mar
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	40	MRC2008Sep
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2008Sep2
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	40	MRC2009Feb
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	40	MRC2009Sep
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	<40	MRC2010Feb
A/NewJersey/23/2008	A/NewJersey/23/2008	2008	A/SI3/06	A/SolomonIslands/3/2006	2006	160	Barr2010
A/Niedersachsen/1/07	A/Niedersachsen/1/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	160	MRC2007Mar
A/Norway/12/2008	A/Norway/12/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2008Mar
A/Norway/2262/2008	A/Norway/2262/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2009Feb
A/Norway/644/2008	A/Norway/644/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2008Sep
A/Norway/651/2007	A/Norway/651/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	320	MRC2007Sep
A/Norway/736/2009	A/Norway/736/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2009Sep
A/Norway/815/2008	A/Norway/815/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2008Sep
A/Norway/998/2009	A/Norway/998/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2009Sep
A/Osaka/8/2008	A/Osaka/8/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	40	MRC2008Sep2
A/Paraguay/61/2009	A/Paraguay/61/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2010Feb
A/Paris/577/2007	A/Paris/577/2007	2007	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2008Mar
A/Paris/160/2007	A/Paris/160/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	320	MRC2007Mar
A/Paris/1738/2007	A/Paris/1738/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	40	MRC2007Sep
A/Paris/781/2008	A/Paris/781/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2009Feb
A/Parma/11/2006	A/Parma/11/2006	2006	A/SI/3/06	A/SolomonIslands/3/2006	2006	320	MRC2007Mar
A/Parma/20/2008	A/Parma/20/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2008Mar
A/Parma/25/09	A/Parma/25/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2009Feb
A/Parma/27/09	A/Parma/27/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	<40	MRC2009Feb
A/Pennsylvania/1/2007	A/Pennsylvania/1/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	40	MRC2007Sep2
A/Perth/200/2008	A/Perth/200/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2008Sep2
A/Perth/200/2008	A/Perth/200/2008	2008	A/SI3/06	A/SolomonIslands/3/2006	2006	320	Barr2010
A/Peru/1169/2007	A/Peru/1169/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	320	MRC2007Sep2
A/Perugia/15/2008	A/Perugia/15/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2008Mar
A/Pilsen/44/2009	A/Pilsen/44/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	40	MRC2009Feb
A/Prague/89/2009	A/Prague/89/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	40	MRC2009Feb
A/Praha/78/2008	A/Praha/78/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2008Mar
A/Rabat/109/09	A/Rabat/109/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	40	MRC2009Feb
A/Roma/ISS1/2008	A/Roma/ISS1/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2008Mar
A/SachsenAnhalt/54/2008	A/SachsenAnhalt/54/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2009Feb
A/Santiago/5593/2008	A/Santiago/5593/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2008Sep2
A/Sapporo/33/2008	A/Sapporo/33/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2008Sep2
A/Seychelles/2010/2008	A/Seychelles/2010/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2008Sep
A/Seychelles/2239/08	A/Seychelles/2239/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2008Sep2
A/Seychelles/2239/2008	A/Seychelles/2239/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2009Feb
A/Seychelles/2239/2008	A/Seychelles/2239/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2009Sep
A/Seychelles/2239/2008	A/Seychelles/2239/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2010Feb
A/Shandong/159/2008	A/Shandong/159/2008	2008	A/SI3/06	A/SolomonIslands/3/2006	2006	320	Barr2010
A/Shanxi/1134/2008	A/Shanxi/1134/2008	2008	A/SI3/06	A/SolomonIslands/3/2006	2006	80	Barr2010
A/Shanxi/155/2008	A/Shanxi/155/2008	2008	A/SI3/06	A/SolomonIslands/3/2006	2006	320	Barr2010
A/Shiga/8/2008	A/Shiga/8/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2008Sep2
A/Shiga/8/2008	A/Shiga/8/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2008Sep2
A/Singapore/10/2009	A/Singapore/10/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2009Sep
A/Singapore/26/2007	A/Singapore/26/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	160	MRC2007Sep
A/Singapore/35/2009	A/Singapore/35/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2009Sep
A/Singapore/37/2009	A/Singapore/37/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2009Sep
A/Singapore/43/2008	A/Singapore/43/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2009Feb
A/Singapore/52/2009	A/Singapore/52/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	<40	MRC2009Sep
A/Slovenia/137/2008	A/Slovenia/137/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2008Mar
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/SI/3/06	A/SolomonIslands/3/2006	2006	320	MRC2007Mar
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/SI/3/06	A/SolomonIslands/3/2006	2006	640	MRC2007Sep
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/SI/3/06	A/SolomonIslands/3/2006	2006	640	MRC2007Sep2
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	640	MRC2008Mar
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	640	MRC2008Sep
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	640	MRC2008Sep2
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	640	MRC2009Feb
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2009Sep
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	640	MRC2010Feb
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/SI3/06	A/SolomonIslands/3/2006	2006	640	Barr2010
A/SouthDakota/6/2007	A/SouthDakota/6/2007	2007	A/SI3/06	A/SolomonIslands/3/2006	2006	160	Barr2010
A/Stockholm/1/2008	A/Stockholm/1/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	40	MRC2008Mar
A/Stockholm/23/06	A/Stockholm/23/2006	2006	A/SI/3/06	A/SolomonIslands/3/2006	2006	320	MRC2007Mar
A/StPetersburg/10/2007	A/StPetersburg/10/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	<40	MRC2007Sep2
A/StPetersburg/12/2008	A/StPetersburg/12/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2008Sep2
A/StPetersburg/12/2008	A/StPetersburg/12/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2009Feb
A/StPetersburg/12/2008	A/StPetersburg/12/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2009Sep
A/StPetersburg/12/2008	A/StPetersburg/12/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2010Feb
A/St.Petersburg/24/07	A/StPetersburg/24/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	160	MRC2007Sep
A/StPetersburg/43/07-E	A/StPetersburg/43/2007-E	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	40	MRC2007Sep2
A/StPetersburg/5/2008	A/StPetersburg/5/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2008Mar
A/StPetersburg/5/2008	A/StPetersburg/5/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	2560	MRC2008Sep
A/StPetersburg/5/2008	A/StPetersburg/5/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	1280	MRC2008Sep2
A/StPetersburg/66/2009	A/StPetersburg/66/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	40	MRC2009Sep
A/St.Petersburg/8/2007	A/StPetersburg/8/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	80	MRC2007Mar
A/StPetersburg/83/07	A/StPetersburg/83/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	40	MRC2007Sep
A/StPetersburg/96/2007	A/StPetersburg/96/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	160	MRC2007Sep
A/StPetersburg/96/2007	A/StPetersburg/96/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	320	MRC2007Sep2
A/Sweden/8/08	A/Sweden/8/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2009Feb
A/Sydney/207/2007	A/Sydney/207/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	160	MRC2007Sep2
A/Taiwan/2/2009	A/Taiwan/2/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2010Feb
A/Taiwan/638/2008	A/Taiwan/638/2008	2008	A/SI3/06	A/SolomonIslands/3/2006	2006	40	Barr2010
A/Taiwan/639/2008	A/Taiwan/639/2008	2008	A/SI3/06	A/SolomonIslands/3/2006	2006	40	Barr2010
A/Texas/32/2008	A/Texas/32/2008	2008	A/SI3/06	A/SolomonIslands/3/2006	2006	160	Barr2010
A/Texas/5/2007	A/Texas/5/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	320	MRC2007Sep2
A/Thessaloniki/17/2008	A/Thessaloniki/17/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2008Mar
A/Thessaloniki/24/05	A/Thessaloniki/24/2005	2005	A/SI/3/06	A/SolomonIslands/3/2006	2006	320	MRC2007Mar
A/Thessaloniki/24/05	A/Thessaloniki/24/2005	2005	A/SI/3/06	A/SolomonIslands/3/2006	2006	80	MRC2007Sep
A/Thessaloniki/24/05	A/Thessaloniki/24/2005	2005	A/SI/3/06	A/SolomonIslands/3/2006	2006	80	MRC2007Sep2
A/Thessaloniki/24/05	A/Thessaloniki/24/2005	2005	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	40	MRC2008Mar
A/Thessaloniki/24/05	A/Thessaloniki/24/2005	2005	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2008Sep
A/Thessaloniki/24/05	A/Thessaloniki/24/2005	2005	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	40	MRC2008Sep2
A/Trieste/14c/2007	A/Trieste/14c/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	320	MRC2007Mar
A/Trieste/34c/2007	A/Trieste/34c/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	320	MRC2007Mar
A/Trieste/4/2008	A/Trieste/4/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2008Mar
A/Tula/5/07	A/Tula/5/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	<40	MRC2007Sep
A/Turkey/TR-25/2009	A/Turkey/TR-25/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	<40	MRC2010Feb
A/Ukraine/372/2008	A/Ukraine/372/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2008Sep
A/Ulaanbaatar/116/2007	A/Ulaanbaatar/116/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	320	MRC2007Sep2
A/Ulaanbaatar/2212/2007	A/Ulaanbaatar/2212/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	160	MRC2007Sep
A/Victoria/501/2008	A/Victoria/501/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2008Sep2
A/Vienna/337855/07	A/Vienna/337855/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	640	MRC2007Sep
A/Volos/108/2008	A/Volos/108/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	160	MRC2008Mar
A/Warsaw/9/07	A/Warsaw/9/2007	2007	A/SI/3/06	A/SolomonIslands/3/2006	2006	640	MRC2007Sep
A/Washington/10/2008	A/Washington/10/2008	2008	A/SI3/06	A/SolomonIslands/3/2006	2006	640	Barr2010
A/Washington/11/2008	A/Washington/11/2008	2008	A/SI3/06	A/SolomonIslands/3/2006	2006	640	Barr2010
A/Wisconsin/13/2009	A/Wisconsin/13/2009	2009	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	80	MRC2010Feb
A/Wisconsin/17/2008	A/Wisconsin/17/2008	2008	A/SI3/06	A/SolomonIslands/3/2006	2006	80	Barr2010
A/Zagreb/1982/2008	A/Zagreb/1982/2008	2008	A/SI/3/06_F8/07	A/SolomonIslands/3/2006	2006	320	MRC2008Mar
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/SI/3/06	A/SolomonIslands/3/2006	2006	320	MRC2007Mar
IVR-148	A/Brisbane/59/2007	2007	A/SI3/06	A/SolomonIslands/3/2006	2006	320	Barr2010
A/Alaska/5/2008	A/Alaska/5/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/Brisbane/59/2007	A/Brisbane/59/2007	2007	A/SDak6/07	A/SouthDakota/6/2007	2007	640	Barr2010
A/Florida/28/2008	A/Florida/28/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	80	Barr2010
A/Hawaii/36/2008	A/Hawaii/36/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/HongKong/1870/2008	A/HongKong/1870/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/HongKong/2652/2006	A/HongKong/2652/2006	2006	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/HongKong/3212/2008	A/HongKong/3212/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	160	Barr2010
A/HongKong/3216/2008	A/HongKong/3216/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	160	Barr2010
A/Idaho/23/2008	A/Idaho/23/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/Jilin/1258/2008	A/Jilin/1258/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/Maryland/8/2008	A/Maryland/8/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/Massachusetts/8/2008	A/Massachusetts/8/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	80	Barr2010
A/Mexico/4364/2008	A/Mexico/4364/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	160	Barr2010
A/Minnesota/34/2008	A/Minnesota/34/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	160	Barr2010
A/NewJersey/23/2008	A/NewJersey/23/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/Perth/200/2008	A/Perth/200/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/Shandong/159/2008	A/Shandong/159/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/Shanxi/1134/2008	A/Shanxi/1134/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	80	Barr2010
A/Shanxi/155/2008	A/Shanxi/155/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/SDak6/07	A/SouthDakota/6/2007	2007	160	Barr2010
A/SouthDakota/6/2007	A/SouthDakota/6/2007	2007	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/Taiwan/638/2008	A/Taiwan/638/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	160	Barr2010
A/Taiwan/639/2008	A/Taiwan/639/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	80	Barr2010
A/Texas/32/2008	A/Texas/32/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/Washington/10/2008	A/Washington/10/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/Washington/11/2008	A/Washington/11/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
A/Wisconsin/17/2008	A/Wisconsin/17/2008	2008	A/SDak6/07	A/SouthDakota/6/2007	2007	320	Barr2010
IVR-148	A/Brisbane/59/2007	2007	A/SDak6/07	A/SouthDakota/6/2007	2007	640	Barr2010
A/CapeTown/106/07	A/CapeTown/106/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	320	MRC2007Sep2
A/Egypt/39/2005	A/Egypt/39/2005	2005	A/SPeter/10/07	A/StPetersburg/10/2007	2007	160	MRC2007Sep2
A/Fukushima/141/2006	A/Fukushima/141/2006	2006	A/SPeter/10/07	A/StPetersburg/10/2007	2007	<40	MRC2007Sep2
A/Fukushima/97/2006	A/Fukushima/97/2006	2006	A/SPeter/10/07	A/StPetersburg/10/2007	2007	<40	MRC2007Sep2
A/HongKong/2652/2006	A/HongKong/2652/2006	2006	A/SPeter/10/07	A/StPetersburg/10/2007	2007	<40	MRC2007Sep2
A/Johannesburg/148/07	A/Johannesburg/148/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	<40	MRC2007Sep2
A/Johannesburg/67/07	A/Johannesburg/67/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	<40	MRC2007Sep2
A/Kitakyusyu/6/2007	A/Kitakyusyu/6/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	<40	MRC2007Sep2
A/Malaysia/472/2007	A/Malaysia/472/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	<40	MRC2007Sep2
A/Mauritius/507/2007	A/Mauritius/507/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	<40	MRC2007Sep2
A/Mauritius/610/2007	A/Mauritius/610/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	<40	MRC2007Sep2
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/SPeter/10/07	A/StPetersburg/10/2007	2007	160	MRC2007Sep2
A/Pennsylvania/1/2007	A/Pennsylvania/1/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	320	MRC2007Sep2
A/Peru/1169/2007	A/Peru/1169/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	<40	MRC2007Sep2
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/SPeter/10/07	A/StPetersburg/10/2007	2007	<40	MRC2007Sep2
A/StPetersburg/10/2007	A/StPetersburg/10/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	640	MRC2007Sep2
A/StPetersburg/43/07-E	A/StPetersburg/43/2007-E	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	320	MRC2007Sep2
A/StPetersburg/96/2007	A/StPetersburg/96/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	40	MRC2007Sep2
A/Sydney/207/2007	A/Sydney/207/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	<40	MRC2007Sep2
A/Texas/5/2007	A/Texas/5/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	<40	MRC2007Sep2
A/Thessaloniki/24/05	A/Thessaloniki/24/2005	2005	A/SPeter/10/07	A/StPetersburg/10/2007	2007	640	MRC2007Sep2
A/Ulaanbaatar/116/2007	A/Ulaanbaatar/116/2007	2007	A/SPeter/10/07	A/StPetersburg/10/2007	2007	40	MRC2007Sep2
Algeria/G644/2009	A/Algeria/G644/2009	2009	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	80	MRC2009Sep
A/Annecy/2013/2009	A/Annecy/2013/2009	2009	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	80	MRC2010Feb
A/Aurillac/974/2009	A/Aurillac/974/2009	2009	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	40	MRC2009Sep
A/Berlin/59/2008	A/Berlin/59/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	80	MRC2009Feb
A/Brazil/1059/2008	A/Brazil/1059/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	320	MRC2008Sep2
A/Brisbane/59/2007	A/Brisbane/59/2007	2007	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	320	MRC2008Sep2
A/Brisbane/59/2007	A/Brisbane/59/2007	2007	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	320	MRC2009Feb
A/Brisbane/59/2007	A/Brisbane/59/2007	2007	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	320	MRC2009Sep
A/Brisbane/59/2007	A/Brisbane/59/2007	2007	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	320	MRC2010Feb
A/Caen/5096/09	A/Caen/5096/2009	2009	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	80	MRC2010Feb
A/Cameroon/08-224/2008	A/Cameroon/08-224/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	160	MRC2009Feb
A/Cameroon/08-232/2008	A/Cameroon/08-232/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	320	MRC2009Feb
A/CapeTown/119/2008	A/CapeTown/119/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	320	MRC2008Sep2
A/CapeTown/124/2008	A/CapeTown/124/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	320	MRC2008Sep2
A/Egypt/10/2007	A/Egypt/10/2007	2007	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	320	MRC2008Sep2
A/England/556/2008	A/England/556/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	80	MRC2009Feb
A/Fes/213/09	A/Fes/213/2009	2009	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	160	MRC2009Feb
A/Finland/514/2009	A/Finland/514/2009	2009	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	80	MRC2009Sep
A/Finland/537/2009	A/Finland/537/2009	2009	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	80	MRC2009Sep
A/Ghana/2/2008	A/Ghana/2/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	160	MRC2008Sep2
A/Ghana/9/2008	A/Ghana/9/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	160	MRC2008Sep2
A/Ghana/152/2008	A/Ghana/152/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	320	MRC2008Sep2
A/Ghana/163/2008	A/Ghana/163/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	320	MRC2008Sep2
A/Ghana/FS-09-718/2009	A/Ghana/FS-09-718/2009	2009	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	40	MRC2009Sep
A/Ghana/FS-09-749/2009	A/Ghana/FS-09-749/2009	2009	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	40	MRC2009Sep
A/Ghana/FS-09-791/2009	A/Ghana/FS-09-791/2009	2009	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	80	MRC2009Sep
A/Ghana/FS-09-881/2009	A/Ghana/FS-09-881/2009	2009	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	80	MRC2009Sep
A/Ghana/FS-09-978/2009	A/Ghana/FS-09-978/2009	2009	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	160	MRC2009Sep
A/Gyeonggibuk/4500/2008	A/Gyeonggibuk/4500/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	160	MRC2009Feb
A/HongKong/1404/2008	A/HongKong/1404/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	40	MRC2008Sep2
A/HongKong/1496/2008	A/HongKong/1496/2008	2008	A/SP/12/08_F17/08	A/StPetersburg/12/2008	2008	80	MRC2008Sep2
